"Data Source","WDI Database Archives",

"Last Updated Date","2020-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"East Asia & Pacific (IDA & IBRD)","TEA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","724.311705184724","692.197549904447","677.755290691156","647.863978155705","635.359143105517","606.067470249597","576.311513792113","582.220510041471","591.167477201724","606.906663890154","598.878212427116","633.663461276574","716.010018929563","749.338822605522","781.710357927576","804.661860823417","824.460918893843","829.818676403286","828.515226938262","829.648154500372","","","","","","","",
"Europe & Central Asia (IDA & IBRD)","TEC","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1075.49391495652","1053.67289013648","1045.59657855735","988.370640874941","959.510131556707","951.901991726745","967.451748789087","975.433426474382","982.74274359944","969.696761608266","977.083915953645","982.373933819788","989.623241955877","953.43820360004","962.478426719422","942.092931872799","924.61274659553","922.266418226236","896.098311164318","903.406486741986","","","","","","","",
"Togo","TGO","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1606.27698353107","1527.02713890484","1371.59319791745","1671.46720986577","1471.24084677846","1367.52429600022","1230.21168402807","987.025303326529","1379.05026554998","1431.50037839714","1572.60252902258","1742.72981239035","1623.36986551872","1697.80626338632","2030.58060581196","1719.98873231345","1448.23726428586","1364.60040006542","1025.83724149286","653.61663529","","","","","","","",
"Thailand","THA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2145.25868623139","2153.03864945953","2455.58014667609","2498.12494494544","2501.95842161628","2558.66505424216","2740.98399651272","3229.29157474174","3457.9225468582","3495.95058412542","3469.21113032316","3639.68506997192","3695.56852145493","3462.97534462894","3402.10152732923","3115.43593575175","2757.92557028583","2462.54529975996","1850.54208256449","1380.34237928306","","","","","","","",
"Tajikistan","TJK","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1847.85755593485","1879.69924805979","1983.11564198788","1443.05879129328","1207.97200612984","917.723013214133","994.104695789241","1011.65926574427","1081.58915239122","1081.56651653679","1148.98908060918","1080.51347676898","1109.09556912214","1117.86786682697","1155.19766399308","1086.80345908292","1012.31801028421","912.792345514748","704.352582585528","490.1115198","","","","","","","",
"Turkmenistan","TKM","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2721.1085879197","3192.54218156016","3192.35719872748","3164.1135061971","2838.57987822185","3652.67520212783","3531.65474298078","3586.34739464538","3749.55553989371","3392.95507319299","3310.18446098572","2947.78761745124","2980.53453949388","2235.32860540841","2647.660601463","2464.66614849049","2225.7053852127","1990.39100609534","1536.04210128387","1108.88904189","","","","","","","",
"Latin America & Caribbean (IDA & IBRD)","TLA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","703.285855671208","685.055015496953","705.185654313003","713.413908542622","737.047653880403","714.449998826927","718.025286507032","715.004809505878","689.493091472552","712.680597952913","680.55448884211","687.129887663026","693.797857747946","710.388494709763","741.621539227737","748.727648442743","753.840567476654","743.134608860513","750.9906943031","753.527005818989","","","","","","","",
"Timor-Leste","TLS","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","890.271215800532","840.173027536833","900.21033597398","835.864958361856","681.273022550216","2639.00502680794","2625.9104231217","2795.50336501592","3714.38801435144","3682.52067007719","3953.24448919415","3981.15613835109","3385.7763814031","3725.00203989277","3677.93339488333","3322.49238626568","2960.07569999016","2697.51689549452","2098.67850941465","1536.75018082","","","","","","","",
"Middle East & North Africa (IDA & IBRD)","TMN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","694.589882761226","706.015493205213","694.654163865959","683.892697359598","642.073927137091","648.162338990555","677.836376117954","671.511960061143","687.298424598524","678.913921510272","675.977787606276","710.661994087174","714.046264093672","721.616876102534","707.405600910701","663.814390511605","673.257165090542","717.343942634352","747.837933391859","742.572620106018","","","","","","","",
"Tonga","TON","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2933.19353657003","3004.82065176197","3076.04974800492","3071.19198949317","3281.22886008685","3185.74806433365","3618.03149448339","3818.75425592942","4427.67803024181","4277.42160271889","4411.1560365243","4239.73612195483","3920.75949845729","3707.50091177545","3568.86135138463","3313.68900623745","2825.89582132028","2527.86620704712","1873.87095525799","1400.81311567","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","411.572083375481","408.753257345204","400.502838653004","403.859686969879","428.074053207187","406.689473132833","379.874613914435","377.947454050474","363.744754411319","384.71270791046","406.014932045505","404.090652555492","400.516357787265","414.484408081972","432.760767582696","427.1347357239","424.424725352761","426.485242200379","448.670653614678","468.462173494132","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD)","TSS","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","563.015089305291","561.043151958659","563.590796425851","548.942410350896","575.021271496793","596.485937398393","604.0806565503","596.720055897204","578.315029212596","610.151596255761","622.93487027064","649.197981845581","640.102516086249","662.734323701957","648.721291990002","644.767367379436","677.275137299188","683.624470368192","655.89813871664","639.215861267585","","","","","","","",
"Trinidad and Tobago","TTO","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2211.53982181899","2140.72438219083","2167.41400072074","1902.86842426624","2091.39213302425","2035.15685343562","2362.47716641407","2599.46642837619","2644.26732727737","2611.80075789094","2695.27240779002","2554.25383644481","2376.2027747723","2203.37801931589","2262.13953274064","2329.14721717145","1816.57477600483","1551.02713906878","1179.7987160893","905.74313946","","","","","","","",
"Tunisia","TUN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2246.22581883804","2449.94124012786","2364.90853259594","2416.52030571304","2387.34953134072","2470.36230843792","2561.65875183577","2603.80007950634","2767.72853474463","2708.23361058894","2692.84395866106","2599.14233071342","2506.80929486705","2432.37242604456","2523.4251793469","2337.64085226422","2041.54164048031","1811.18193676236","1345.301097074","963.32451328","","","","","","","",
"Turkey","TUR","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3163.39479959847","3111.94537610096","3222.4833394774","3236.84109852296","2750.74907974566","2831.68274334455","3267.7655372097","3532.7663185641","3809.2187542606","3783.80327087545","3623.9201727051","3437.63201827762","3259.40715989984","3285.98457250859","3515.52313219055","3158.95248326354","2711.47677178929","2398.86716171685","1798.58349530648","1316.61635887","","","","","","","",
"Tuvalu","TUV","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4449.32219095735","4481.54412727057","4459.8735282579","4467.87260628569","4475.49606069007","4492.34242524385","4480.95137036498","4472.58402554407","4577.02424536409","4575.7288127885","4577.9107375374","4501.63202492343","4548.93960189557","4469.07868996925","4388.0206294569","4004.50622882413","3484.65731690488","3082.25388296356","2285.6725761161","1686.44279121","","","","","","","",
"Taiwan, China","TWN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1976.05541060792","1921.38163304649","1829.34979619007","1787.09137529298","1848.14826794608","1952.05915798486","2308.78467613502","2458.35776855878","2864.71101334514","2680.65933867281","2848.13956804486","3120.64215535168","3123.28083592249","2771.11612766769","2763.94200883015","1774.16476541073","1427.92645346894","1378.14115194815","1000.6555172795","789.03913118","","","","","","","",
"Uganda","UGA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187.6610124514","1221.09159089083","1293.32891066149","1336.50473592504","1289.91342150863","1214.74590651978","1310.36029048869","1424.53615690004","1477.47403332686","1381.15118784802","1355.40784239122","1230.53827885225","1107.49953522773","987.965335491094","969.970418370771","1179.49345628011","1070.75689347597","931.594873512404","741.486989317643","423.99185988","","","","","","","",
"Ukraine","UKR","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3016.8343237336","3038.41829001005","2687.30841393933","2414.91787535363","2249.84072925764","2334.407795308","2596.94080193685","2800.56049863232","3077.80637701443","3092.54384295846","3059.18978318754","2999.62528999202","2938.7878774809","2587.31335038571","2475.25195843883","2321.78822064198","1894.69274222983","1710.34230179176","1247.13236266115","863.57296983","","","","","","","",
"Upper middle income","UMC","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2275.59595625244","2225.71232202999","2267.74172187029","2219.27738395255","2193.17340716929","2130.42892301167","2267.33956509296","2402.30781658718","2583.96723843384","2622.41810168055","2597.13898826614","2489.47864247411","2490.31162864306","2388.54051903614","2436.3801201997","2228.41990583636","1922.6703006837","1714.0002869585","1271.41901841309","938.059552970652","","","","","","","",
"Uruguay","URY","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1751.98541790711","1775.97531680882","1588.6537141967","1533.51430265062","2230.44475850733","2117.77382833417","2141.15218316581","2130.50572418847","2168.92234173734","2892.10187491489","2922.66234622408","2895.30634896223","2696.91902525763","2886.30344033319","2788.59780461354","2594.69658332035","2260.10672247583","2077.78703097385","1611.15295806899","1210.68970788","","","","","","","",
"United States","USA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2027.44098655776","2028.11680610455","2016.83264170169","1961.21151033311","1939.84803783489","1942.77489364853","2120.60788508765","2206.01784256847","2340.04684700762","2357.37648021471","2364.47312752961","2258.10973585685","2172.65322637443","2076.44487914707","2131.46551111516","1983.38453463072","1654.39910077601","1456.24813984518","1091.89746366096","821.0537192","","","","","","","",
"Uzbekistan","UZB","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2559.75659643645","2493.31440467397","2305.81380340888","2084.95855791426","2224.10025887657","2089.95345442998","2260.05853853983","2220.33363798634","2425.10634646043","2382.29087123315","2430.37678088163","2236.6453942316","1983.6124270946","2035.44745213797","1993.45768317122","2079.85622705982","1779.02266647763","1550.45577882211","1145.06607284162","905.90088427","","","","","","","",
"St. Vincent and the Grenadines","VCT","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3142.39609563945","3144.98962518396","3012.81163076206","2907.51284899474","3016.75053118413","3518.53893443345","3669.31347022686","3879.07909204924","4087.27264643289","3980.03358370976","3961.98350799306","3937.60134297854","3796.46703925694","3696.95312080318","3687.06067601696","3387.58439520892","2865.98784647004","2032.06219563669","1902.40888587231","863.80906022","","","","","","","",
"Venezuela","VEN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1757.86709078923","1721.29762870284","1587.04170901216","1470.40312149299","1669.7906070769","1910.90649959224","2026.41194706683","2062.49537581543","2108.59131383371","2281.37070085383","2348.49463590455","2169.03635071071","2203.89050720426","1738.00246122348","1908.69025878801","1596.57818086801","1408.88758490776","1058.30623681666","695.051999571127","498.92534507","","","","","","","",
"British Virgin Islands","VGB","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands","VIR","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1534.5356264187","1460.22375617995","1485.17398373965","1571.06480884318","1573.70366179932","1383.77686047046","1503.9180824497","1522.4728071989","1687.07751527772","1441.96106770001","1389.68534511241","1670.86308646439","1942.8611341437","1688.73107635857","1845.32503271442","1818.59957527168","1563.53488112108","1504.55355390835","1151.99426338347","918.95233949","","","","","","","",
"Vanuatu","VUT","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3422.43189396474","3159.8589388083","3417.46963411882","3563.05297302025","3470.69090453163","3540.14315481434","3727.75922394727","3844.22867398217","4083.79339029009","4058.9000076866","4045.05641570029","4044.22148947216","4119.45095282958","3914.45930371752","3930.5880635869","3666.04714791063","3041.54076989659","2666.49654150503","1994.75404078127","1526.45761922","","","","","","","",
"World","WLD","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2790.36261246352","2753.62099441521","2690.48551767235","2637.05216456752","2633.13493052836","2597.5460095666","2764.90300169787","2876.96578332649","3079.01340517924","3108.97256561502","3102.15345915313","2934.75170688401","2838.15345334098","2702.32564818394","2733.06504272888","2494.91599294058","2120.35034001884","1861.47711427611","1378.13936993625","1021.55524422685","","","","","","","",
"Samoa","WSM","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3268.10613941095","3254.67760663483","3249.91561879149","3399.96988901041","3400.27532243206","3408.33992740125","3533.95355751946","3899.91290140837","4223.50165429963","4321.48045753158","4317.53500783418","4224.50904228921","4116.11307739068","3822.49503555399","3872.80651868668","3585.57347379961","3087.32177943546","2706.13682850004","2066.95226384346","1540.19532942","","","","","","","",
"Kosovo","XKX","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen","YEM","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1428.67803711079","1842.55432537851","1975.02971544148","2102.84211758083","2239.02128616281","2427.77887494657","2510.1917791964","2483.22126312298","2325.77044470822","2014.49297572318","1846.90456991176","1627.09656786964","1457.2717015634","1378.09537362709","1144.41261715971","1007.91080643583","913.84831405531","850.718707997278","564.705725516962","383.57006194","","","","","","","",
"Yemen, PDR","YMD","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia and Montenegro","YUG","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1809.99768818705","1776.62791562744","1829.39836601577","1820.62030331952","1797.69832787865","1842.18613629482","1926.28345922339","1983.78176031248","2107.58272757557","2019.99015847114","2116.39035560066","2069.12288161575","2100.10522084569","2024.58332670935","2063.79598966388","1900.84954881025","1674.44613228129","1499.99390566246","1105.14410985127","820.00335363","","","","","","","",
"Zambia","ZMB","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2313.15213744918","2270.82442721842","2334.37727497412","2310.35071486229","2134.05663403081","2295.6089086977","2637.9812961057","3017.01048002637","2969.75344232526","2871.79597619526","2774.47797403728","2636.72469124126","2364.21790089844","2308.66942829126","2343.26787098222","2301.96525001059","1935.04423090026","1713.80911176463","1291.6150940413","940.92282635","","","","","","","",
"Zimbabwe","ZWE","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","847.381763846025","801.837246800366","730.046905029606","782.111304569235","685.135262072407","1797.97930928516","1532.23099875118","1017.85494891","1092.23089897885","1229.57056390517","1084.41006196593","594.793172360454","358.182570848813","126.39481436","402.9856936","532.9097389","571.77714609","704.70008676","703.46289901","651.14693938","","","","","","","",
